"","X","Y","offense","year"
"8573",-71.097589,42.376621,"MOTOR VEHICLE THEFT",2011
"8574",-71.095744,42.383838,"THEFT FROM MOTOR VEHICLE",2011
"8575",-71.078604,42.387814,"THEFT FROM MOTOR VEHICLE",2011
"8576",-71.09213,42.385798,"BURGLARY/BREAKING AND ENTERING",2011
"8577",-71.092062,42.385754,"BURGLARY/BREAKING AND ENTERING",2011
"8578",-71.095764,42.375258,"BURGLARY/BREAKING AND ENTERING",2011
"8579",-71.095764,42.375258,"BURGLARY/BREAKING AND ENTERING",2011
"8580",-71.089086,42.3956,"BURGLARY/BREAKING AND ENTERING",2011
"8581",-71.085889,42.388527,"BURGLARY/BREAKING AND ENTERING",2011
"8582",-71.10591,42.397319,"MOTOR VEHICLE THEFT",2011
"8583",-71.087553,42.392717,"THEFT FROM MOTOR VEHICLE",2011
"8584",-71.099192,42.384612,"BURGLARY/BREAKING AND ENTERING",2011
"8585",-71.100378,42.396239,"THEFT FROM MOTOR VEHICLE",2011
"8586",-71.100378,42.396239,"THEFT FROM MOTOR VEHICLE",2011
"8587",-71.100283,42.394732,"THEFT FROM MOTOR VEHICLE",2011
"8588",-71.100232,42.394564,"THEFT FROM MOTOR VEHICLE",2011
"8589",-71.079136,42.384373,"BURGLARY/BREAKING AND ENTERING",2011
"8590",-71.102063,42.39489,"THEFT FROM MOTOR VEHICLE",2011
"8591",-71.10956,42.390526,"THEFT FROM MOTOR VEHICLE",2011
"8592",-71.100378,42.396239,"THEFT FROM MOTOR VEHICLE",2011
"8593",-71.095209,42.394796,"THEFT FROM MOTOR VEHICLE",2011
"8594",-71.097449,42.389513,"THEFT FROM MOTOR VEHICLE",2011
"8595",-71.084663,42.387961,"BURGLARY/BREAKING AND ENTERING",2011
"8596",-71.091297,42.393878,"THEFT FROM MOTOR VEHICLE",2011
"8597",-71.100697,42.390774,"THEFT FROM MOTOR VEHICLE",2011
"8598",-71.088224,42.386652,"BURGLARY/BREAKING AND ENTERING",2011
"8599",-71.124331,42.401969,"BURGLARY/BREAKING AND ENTERING",2011
"8600",-71.09302,42.39674,"BURGLARY/BREAKING AND ENTERING",2011
"8601",-71.104609,42.38154,"BURGLARY/BREAKING AND ENTERING",2011
"8602",-71.087185,42.394068,"MOTOR VEHICLE THEFT",2011
"8603",-71.097566,42.381575,"MOTOR VEHICLE THEFT",2011
"8604",-71.101713,42.39383,"MOTOR VEHICLE THEFT",2011
"8605",-71.09748,42.391985,"THEFT FROM MOTOR VEHICLE",2011
"8606",-71.106919,42.382084,"BURGLARY/BREAKING AND ENTERING",2011
"8607",-71.087943,42.386681,"THEFT FROM MOTOR VEHICLE",2011
"8608",-71.104408,42.392734,"MOTOR VEHICLE THEFT",2011
"8609",-71.094399,42.393267,"BURGLARY/BREAKING AND ENTERING",2011
"8610",-71.095571,42.388556,"THEFT FROM MOTOR VEHICLE",2011
"8611",-71.1096232,42.3877952,"MOTOR VEHICLE THEFT",2011
"8612",-71.122013,42.396428,"MOTOR VEHICLE THEFT",2011
"8613",-71.098905,42.377812,"BURGLARY/BREAKING AND ENTERING",2011
"8614",-71.112795,42.383006,"BURGLARY/BREAKING AND ENTERING",2011
"8615",-71.095149,42.385466,"BURGLARY/BREAKING AND ENTERING",2011
"8616",-71.098008,42.398125,"THEFT FROM MOTOR VEHICLE",2011
"8617",-71.092243,42.391847,"MOTOR VEHICLE THEFT",2011
"8618",-71.104403,42.377546,"BURGLARY/BREAKING AND ENTERING",2011
"8619",-71.08319,42.387873,"THEFT FROM MOTOR VEHICLE",2011
"8620",-71.086257,42.395191,"BURGLARY/BREAKING AND ENTERING",2011
"8621",-71.100368,42.390119,"THEFT FROM MOTOR VEHICLE",2011
"8622",-71.124331,42.401969,"BURGLARY/BREAKING AND ENTERING",2011
"8623",-71.103539,42.377143,"BURGLARY/BREAKING AND ENTERING",2011
"8624",-71.094042,42.375065,"MOTOR VEHICLE THEFT",2011
"8625",-71.115851,42.398509,"MOTOR VEHICLE THEFT",2011
"8626",-71.101011,42.387662,"MOTOR VEHICLE THEFT",2011
"8627",-71.087492,42.383819,"THEFT FROM MOTOR VEHICLE",2011
"8628",-71.09587,42.395445,"BURGLARY/BREAKING AND ENTERING",2011
"8629",-71.086551,42.396257,"MOTOR VEHICLE THEFT",2011
"8630",-71.09187,42.383099,"MOTOR VEHICLE THEFT",2011
"8631",-71.126171,42.400085,"MOTOR VEHICLE THEFT",2011
"8632",-71.093797,42.374783,"MOTOR VEHICLE THEFT",2011
"8633",-71.098261,42.394974,"BURGLARY/BREAKING AND ENTERING",2011
"8634",-71.101919,42.391458,"MOTOR VEHICLE THEFT",2011
"8635",-71.105095,42.397523,"MOTOR VEHICLE THEFT",2011
"8636",-71.093016,42.393763,"THEFT FROM MOTOR VEHICLE",2011
"8637",-71.088385,42.393104,"MOTOR VEHICLE THEFT",2011
"8638",-71.100345,42.391292,"THEFT FROM MOTOR VEHICLE",2011
"8639",-71.081105,42.385008,"THEFT FROM MOTOR VEHICLE",2011
"8640",-71.082344,42.390762,"THEFT FROM MOTOR VEHICLE",2011
"8641",-71.101151,42.376123,"THEFT FROM MOTOR VEHICLE",2011
"8642",-71.097588,42.375739,"THEFT FROM MOTOR VEHICLE",2011
"8643",-71.122303,42.396531,"BURGLARY/BREAKING AND ENTERING",2011
"8644",-71.084308,42.388427,"THEFT FROM MOTOR VEHICLE",2011
"8645",-71.088617,42.387511,"THEFT FROM MOTOR VEHICLE",2011
"8646",-71.121921,42.397616,"MOTOR VEHICLE THEFT",2011
"8647",-71.101011,42.387662,"BURGLARY/BREAKING AND ENTERING",2011
"8648",-71.088502,42.387473,"THEFT FROM MOTOR VEHICLE",2011
"8649",-71.092597,42.391271,"THEFT FROM MOTOR VEHICLE",2011
"8650",-71.088428,42.393071,"THEFT FROM MOTOR VEHICLE",2011
"8651",-71.100464,42.389752,"THEFT FROM MOTOR VEHICLE",2011
"8652",-71.110634,42.39295,"THEFT FROM MOTOR VEHICLE",2011
"8653",-71.098546,42.39543,"THEFT FROM MOTOR VEHICLE",2011
"8654",-71.103916,42.390127,"THEFT FROM MOTOR VEHICLE",2011
"8655",-71.09328,42.393891,"THEFT FROM MOTOR VEHICLE",2011
"8656",-71.109645,42.383992,"MOTOR VEHICLE THEFT",2011
"8657",-71.094947,42.391079,"THEFT FROM MOTOR VEHICLE",2011
"8658",-71.099064,42.389706,"THEFT FROM MOTOR VEHICLE",2011
"8659",-71.10592,42.394902,"BURGLARY/BREAKING AND ENTERING",2011
"8660",-71.093945,42.391102,"BURGLARY/BREAKING AND ENTERING",2011
"8661",-71.095763,42.378805,"BURGLARY/BREAKING AND ENTERING",2011
"8662",-71.126841,42.407483,"THEFT FROM MOTOR VEHICLE",2011
"8663",-71.100026,42.387206,"THEFT FROM MOTOR VEHICLE",2011
"8664",-71.097939,42.389963,"MOTOR VEHICLE THEFT",2011
"8665",-71.111366,42.388839,"BURGLARY/BREAKING AND ENTERING",2011
"8666",-71.107882,42.388907,"BURGLARY/BREAKING AND ENTERING",2011
"8667",-71.098378,42.394063,"THEFT FROM MOTOR VEHICLE",2011
"8668",-71.111761,42.391814,"THEFT FROM MOTOR VEHICLE",2011
"8669",-71.114868,42.391718,"THEFT FROM MOTOR VEHICLE",2011
"8670",-71.092573,42.380941,"THEFT FROM MOTOR VEHICLE",2011
"8671",-71.102389,42.388139,"THEFT FROM MOTOR VEHICLE",2011
"8672",-71.095865,42.381116,"BURGLARY/BREAKING AND ENTERING",2011
"8673",-71.090051,42.375248,"THEFT FROM MOTOR VEHICLE",2011
"8674",-71.130756,42.408026,"BURGLARY/BREAKING AND ENTERING",2011
"8675",-71.09996,42.375194,"BURGLARY/BREAKING AND ENTERING",2011
"8676",-71.100743,42.381517,"THEFT FROM MOTOR VEHICLE",2011
"8677",-71.089573,42.385315,"BURGLARY/BREAKING AND ENTERING",2011
"8678",-71.101822,42.384936,"MOTOR VEHICLE THEFT",2011
"8679",-71.088698,42.395221,"THEFT FROM MOTOR VEHICLE",2011
"8680",-71.096444,42.395527,"THEFT FROM MOTOR VEHICLE",2011
"8681",-71.105931,42.379858,"THEFT FROM MOTOR VEHICLE",2011
"8682",-71.092378,42.380805,"THEFT FROM MOTOR VEHICLE",2011
"8683",-71.096808,42.394543,"BURGLARY/BREAKING AND ENTERING",2011
"8684",-71.094938,42.395742,"BURGLARY/BREAKING AND ENTERING",2011
"8685",-71.096574,42.394421,"BURGLARY/BREAKING AND ENTERING",2011
"8686",-71.102202,42.37477,"THEFT FROM MOTOR VEHICLE",2011
"8687",-71.097605,42.394939,"BURGLARY/BREAKING AND ENTERING",2011
"8688",-71.0944926,42.3901447,"THEFT FROM MOTOR VEHICLE",2011
"8689",-71.093463,42.398746,"THEFT FROM MOTOR VEHICLE",2011
"8690",-71.132839,42.406476,"ROBBERY",2011
"8691",-71.130774,42.405587,"THEFT FROM MOTOR VEHICLE",2011
"8692",-71.111514,42.387298,"THEFT FROM MOTOR VEHICLE",2011
"8693",-71.080425,42.387198,"THEFT FROM MOTOR VEHICLE",2011
"8694",-71.090336,42.378792,"THEFT FROM MOTOR VEHICLE",2011
"8695",-71.106206,42.377187,"THEFT FROM MOTOR VEHICLE",2011
"8696",-71.1089863,42.3946977,"THEFT FROM MOTOR VEHICLE",2011
"8697",-71.132891,42.406502,"BURGLARY/BREAKING AND ENTERING",2011
"8698",-71.09964,42.395923,"BURGLARY/BREAKING AND ENTERING",2011
"8699",-71.099892,42.387283,"BURGLARY/BREAKING AND ENTERING",2011
"8700",-71.091216,42.378486,"ROBBERY",2011
"8701",-71.095959,42.382456,"BURGLARY/BREAKING AND ENTERING",2011
"8702",-71.096574,42.394421,"BURGLARY/BREAKING AND ENTERING",2011
"8703",-71.1524555,42.3358841,"THEFT FROM MOTOR VEHICLE",2011
"8704",-71.099589,42.383439,"THEFT FROM MOTOR VEHICLE",2011
"8705",-71.115687,42.385909,"BURGLARY/BREAKING AND ENTERING",2011
"8706",-71.109638,42.384526,"THEFT FROM MOTOR VEHICLE",2011
"8707",-71.089553,42.385307,"BURGLARY/BREAKING AND ENTERING",2011
"8708",-71.097136,42.376666,"THEFT FROM MOTOR VEHICLE",2011
"8709",-71.086254,42.388315,"BURGLARY/BREAKING AND ENTERING",2011
"8710",-71.0914,42.392866,"BURGLARY/BREAKING AND ENTERING",2011
"8711",-71.094189,42.390421,"BURGLARY/BREAKING AND ENTERING",2011
"8712",-71.101977,42.387875,"BURGLARY/BREAKING AND ENTERING",2011
"8713",-71.106865,42.386696,"THEFT FROM MOTOR VEHICLE",2011
"8714",-71.077835,42.38721,"MOTOR VEHICLE THEFT",2011
"8715",-71.100914,42.391894,"BURGLARY/BREAKING AND ENTERING",2011
"8716",-71.104322,42.376678,"THEFT FROM MOTOR VEHICLE",2011
"8717",-71.091658,42.387454,"MOTOR VEHICLE THEFT",2011
"8718",-71.091224,42.378581,"BURGLARY/BREAKING AND ENTERING",2011
"8719",-71.1155,42.40188,"BURGLARY/BREAKING AND ENTERING",2011
"8720",-71.112472,42.383112,"ROBBERY",2011
"8721",-71.100743,42.381517,"THEFT FROM MOTOR VEHICLE",2011
"8722",-71.092667,42.387142,"BURGLARY/BREAKING AND ENTERING",2011
"8723",-71.088724,42.393935,"BURGLARY/BREAKING AND ENTERING",2011
"8724",-71.095919,42.385774,"MOTOR VEHICLE THEFT",2011
"8725",-71.081394,42.383858,"THEFT FROM MOTOR VEHICLE",2011
"8726",-71.115592,42.390386,"THEFT FROM MOTOR VEHICLE",2011
"8727",-71.089664,42.374327,"THEFT FROM MOTOR VEHICLE",2011
"8728",-71.10406,42.378881,"MOTOR VEHICLE THEFT",2011
"8729",-71.090673,42.379931,"MOTOR VEHICLE THEFT",2011
"8730",-71.097563,42.397455,"THEFT FROM MOTOR VEHICLE",2011
"8731",-71.097619,42.397393,"THEFT FROM MOTOR VEHICLE",2011
"8732",-71.090717,42.388882,"THEFT FROM MOTOR VEHICLE",2011
"8733",-71.090744,42.392456,"THEFT FROM MOTOR VEHICLE",2011
"8734",-71.110977,42.390244,"THEFT FROM MOTOR VEHICLE",2011
"8735",-71.095993,42.378548,"THEFT FROM MOTOR VEHICLE",2011
"8736",-71.1056027,42.3884824,"MOTOR VEHICLE THEFT",2011
"8737",-71.118161,42.400767,"MOTOR VEHICLE THEFT",2011
"8738",-71.095149,42.385466,"BURGLARY/BREAKING AND ENTERING",2011
"8739",-71.078078,42.385883,"MOTOR VEHICLE THEFT",2011
"8740",-71.126171,42.400085,"BURGLARY/BREAKING AND ENTERING",2011
"8741",-71.0896598,42.3879465,"THEFT FROM MOTOR VEHICLE",2011
"8742",-71.117166,42.389905,"BURGLARY/BREAKING AND ENTERING",2011
"8743",-71.11595,42.405041,"BURGLARY/BREAKING AND ENTERING",2011
"8744",-71.103232,42.388294,"MOTOR VEHICLE THEFT",2011
"8745",-71.085909,42.388793,"ROBBERY",2011
"8746",-71.087349,42.398573,"THEFT FROM MOTOR VEHICLE",2011
"8747",-71.106382,42.378286,"THEFT FROM MOTOR VEHICLE",2011
"8748",-71.104782,42.38677,"BURGLARY/BREAKING AND ENTERING",2011
"8749",-71.08995,42.377648,"BURGLARY/BREAKING AND ENTERING",2011
"8750",-71.086184,42.388422,"ROBBERY",2011
"8751",-71.087774,42.383867,"BURGLARY/BREAKING AND ENTERING",2011
"8752",-71.090271,42.382779,"THEFT FROM MOTOR VEHICLE",2011
"8753",-71.093038,42.384035,"THEFT FROM MOTOR VEHICLE",2011
"8754",-71.10608,42.378403,"MOTOR VEHICLE THEFT",2011
"8755",-71.099522,42.37657,"THEFT FROM MOTOR VEHICLE",2011
"8756",-71.109024,42.398774,"MOTOR VEHICLE THEFT",2011
"8757",-71.0994968,42.3875968,"ROBBERY",2011
"8758",-71.117084,42.400836,"MOTOR VEHICLE THEFT",2011
"8759",-71.084194,42.393229,"BURGLARY/BREAKING AND ENTERING",2011
"8760",-71.094926,42.389571,"THEFT FROM MOTOR VEHICLE",2011
"8761",-71.090123,42.390501,"ROBBERY",2011
"8762",-71.0861983,42.3865431,"MOTOR VEHICLE THEFT",2011
"8763",-71.121652,42.394876,"ROBBERY",2011
"8764",-71.092721,42.386326,"BURGLARY/BREAKING AND ENTERING",2011
"8765",-71.078491,42.386003,"BURGLARY/BREAKING AND ENTERING",2011
"8766",-71.1204966,42.3957061,"MOTOR VEHICLE THEFT",2011
"8767",-71.090248,42.37765,"THEFT FROM MOTOR VEHICLE",2011
"8768",-71.123664,42.397807,"MOTOR VEHICLE THEFT",2011
"8769",-71.08061,42.384113,"THEFT FROM MOTOR VEHICLE",2011
"8770",-71.098939,42.396456,"MOTOR VEHICLE THEFT",2011
"8771",-71.082965,42.374031,"THEFT FROM MOTOR VEHICLE",2011
"8772",-71.099677,42.391063,"ROBBERY",2011
"8773",-71.097614,42.379443,"BURGLARY/BREAKING AND ENTERING",2011
"8774",-71.129846,42.408116,"BURGLARY/BREAKING AND ENTERING",2011
"8775",-71.092215,42.391829,"BURGLARY/BREAKING AND ENTERING",2011
"8776",-71.09582,42.397347,"THEFT FROM MOTOR VEHICLE",2011
"8777",-71.098544,42.382327,"THEFT FROM MOTOR VEHICLE",2011
"8778",-71.085855,42.383953,"THEFT FROM MOTOR VEHICLE",2011
"8779",-71.129485,42.411643,"BURGLARY/BREAKING AND ENTERING",2011
"8780",-71.092016,42.394362,"THEFT FROM MOTOR VEHICLE",2011
"8781",-71.0841948,42.3845586,"MOTOR VEHICLE THEFT",2011
"8782",-71.094474,42.388145,"THEFT FROM MOTOR VEHICLE",2011
"8783",-71.091218,42.39141,"ROBBERY",2011
"8784",-71.079697,42.386601,"THEFT FROM MOTOR VEHICLE",2011
"8785",-71.132756,42.406568,"ROBBERY",2011
"8786",-71.114001,42.395563,"THEFT FROM MOTOR VEHICLE",2011
"8787",-71.108571,42.39576,"THEFT FROM MOTOR VEHICLE",2011
"8788",-71.113546,42.396461,"THEFT FROM MOTOR VEHICLE",2011
"8789",-71.115495,42.387933,"ROBBERY",2011
"8790",-71.112443,42.39806,"THEFT FROM MOTOR VEHICLE",2011
"8791",-71.113207,42.3954,"THEFT FROM MOTOR VEHICLE",2011
"8792",-71.132891,42.406502,"THEFT FROM MOTOR VEHICLE",2011
"8793",-71.079731,42.386362,"MOTOR VEHICLE THEFT",2011
"8794",-71.083862,42.386808,"THEFT FROM MOTOR VEHICLE",2011
"8795",-71.093155,42.397566,"MOTOR VEHICLE THEFT",2011
"8796",-71.092977,42.397283,"BURGLARY/BREAKING AND ENTERING",2011
"8797",-71.0994049,42.3913289,"MOTOR VEHICLE THEFT",2011
"8798",-71.108868,42.396156,"THEFT FROM MOTOR VEHICLE",2011
"8799",-71.107923,42.390259,"ROBBERY",2011
"8800",-71.090329,42.374406,"THEFT FROM MOTOR VEHICLE",2011
"8801",-71.086362,42.3893,"ROBBERY",2011
"8802",-71.091876,42.383216,"THEFT FROM MOTOR VEHICLE",2011
"8803",-71.10036,42.391505,"THEFT FROM MOTOR VEHICLE",2011
"8804",-71.102901,42.393721,"THEFT FROM MOTOR VEHICLE",2011
"8805",-71.116534,42.387295,"BURGLARY/BREAKING AND ENTERING",2011
"8806",-71.100542,42.381571,"BURGLARY/BREAKING AND ENTERING",2011
"8807",-71.10867,42.383776,"BURGLARY/BREAKING AND ENTERING",2011
"8808",-71.095558,42.381144,"THEFT FROM MOTOR VEHICLE",2011
"8809",-71.0917108,42.3948102,"MOTOR VEHICLE THEFT",2011
"8810",-71.078604,42.387814,"THEFT FROM MOTOR VEHICLE",2011
"8811",-71.079606,42.386574,"ROBBERY",2011
"8812",-71.093085,42.392389,"ROBBERY",2011
"8813",-81.5936382,38.3845797,"BURGLARY/BREAKING AND ENTERING",2011
"8814",-71.1251549,42.4064804,"THEFT FROM MOTOR VEHICLE",2011
"8815",-71.126171,42.400085,"MOTOR VEHICLE THEFT",2011
"8816",-71.092242,42.391373,"THEFT FROM MOTOR VEHICLE",2011
"8817",-71.1251549,42.4064804,"THEFT FROM MOTOR VEHICLE",2011
"8818",-71.093107,42.378652,"THEFT FROM MOTOR VEHICLE",2011
"8819",-71.09043,42.378541,"THEFT FROM MOTOR VEHICLE",2011
"8820",-71.103916,42.396628,"MOTOR VEHICLE THEFT",2011
"8821",-71.088361,42.376791,"THEFT FROM MOTOR VEHICLE",2011
"8822",-71.091336,42.390058,"ROBBERY",2011
"8823",-71.088733,42.387549,"THEFT FROM MOTOR VEHICLE",2011
"8824",-71.101132,42.391817,"THEFT FROM MOTOR VEHICLE",2011
"8825",-71.081243,42.383049,"THEFT FROM MOTOR VEHICLE",2011
"8826",-71.131154,42.413936,"BURGLARY/BREAKING AND ENTERING",2011
"8827",-71.131154,42.413936,"MOTOR VEHICLE THEFT",2011
"8828",-71.09991,42.393319,"THEFT FROM MOTOR VEHICLE",2011
"8829",-71.092646,42.378404,"BURGLARY/BREAKING AND ENTERING",2011
"8830",-71.090983,42.396955,"BURGLARY/BREAKING AND ENTERING",2011
"8831",-71.110565,42.382321,"MOTOR VEHICLE THEFT",2011
"8832",-71.082965,42.374031,"THEFT FROM MOTOR VEHICLE",2011
"8833",-71.103632,42.396262,"THEFT FROM MOTOR VEHICLE",2011
"8834",-71.088144,42.383859,"THEFT FROM MOTOR VEHICLE",2011
"8835",-71.0898,42.383755,"THEFT FROM MOTOR VEHICLE",2011
"8836",-71.08859,42.393879,"BURGLARY/BREAKING AND ENTERING",2011
"8837",-71.099221,42.395454,"BURGLARY/BREAKING AND ENTERING",2011
"8838",-71.09852,42.389225,"BURGLARY/BREAKING AND ENTERING",2011
"8839",-71.087895,42.397416,"MOTOR VEHICLE THEFT",2011
"8840",-71.098139,42.390168,"BURGLARY/BREAKING AND ENTERING",2011
"8841",-71.08854,42.392172,"BURGLARY/BREAKING AND ENTERING",2011
"8842",-71.116208,42.403128,"BURGLARY/BREAKING AND ENTERING",2011
"8843",-71.105531,42.388688,"THEFT FROM MOTOR VEHICLE",2011
"8844",-71.101732,42.381961,"MOTOR VEHICLE THEFT",2011
"8845",-71.090138,42.390378,"THEFT FROM MOTOR VEHICLE",2011
"8846",-71.1131,42.389103,"THEFT FROM MOTOR VEHICLE",2011
"8847",-71.119182,42.391757,"BURGLARY/BREAKING AND ENTERING",2011
"8848",-71.083321,42.38436,"THEFT FROM MOTOR VEHICLE",2011
"8849",-71.087385,42.396819,"THEFT FROM MOTOR VEHICLE",2011
"8850",-71.104282,42.395657,"THEFT FROM MOTOR VEHICLE",2011
"8851",-71.097361,42.395586,"BURGLARY/BREAKING AND ENTERING",2011
"8852",-71.12244,42.399219,"MOTOR VEHICLE THEFT",2011
"8853",-71.094714,42.390994,"THEFT FROM MOTOR VEHICLE",2011
"8854",-71.086495,42.389175,"THEFT FROM MOTOR VEHICLE",2011
"8855",-71.096219,42.374647,"THEFT FROM MOTOR VEHICLE",2011
"8856",-71.121932,42.395526,"BURGLARY/BREAKING AND ENTERING",2011
"8857",-71.124019,42.399552,"BURGLARY/BREAKING AND ENTERING",2011
"8858",-71.121155,42.399687,"THEFT FROM MOTOR VEHICLE",2011
"8859",-71.118467,42.400862,"THEFT FROM MOTOR VEHICLE",2011
"8860",-71.123911,42.398675,"THEFT FROM MOTOR VEHICLE",2011
"8861",-71.091341,42.388015,"THEFT FROM MOTOR VEHICLE",2011
"8862",-71.089651,42.383811,"THEFT FROM MOTOR VEHICLE",2011
"8863",-71.093134,42.397295,"BURGLARY/BREAKING AND ENTERING",2011
"8864",-71.106143,42.395276,"BURGLARY/BREAKING AND ENTERING",2011
"8865",-71.131135,42.405969,"THEFT FROM MOTOR VEHICLE",2011
"8866",-71.085471,42.383953,"THEFT FROM MOTOR VEHICLE",2011
"8867",-71.09962,42.392278,"THEFT FROM MOTOR VEHICLE",2011
"8868",-71.083081,42.38172,"THEFT FROM MOTOR VEHICLE",2011
"8869",-71.091208,42.3886,"BURGLARY/BREAKING AND ENTERING",2011
"8870",-71.09792,42.393425,"THEFT FROM MOTOR VEHICLE",2011
"8871",-71.093689,42.392908,"BURGLARY/BREAKING AND ENTERING",2011
"8872",-71.082281,42.38735,"BURGLARY/BREAKING AND ENTERING",2011
"8873",-71.078045,42.385874,"BURGLARY/BREAKING AND ENTERING",2011
"8874",-71.077835,42.38721,"BURGLARY/BREAKING AND ENTERING",2011
"8875",-71.092192,42.391408,"THEFT FROM MOTOR VEHICLE",2011
"8876",-71.100743,42.381517,"THEFT FROM MOTOR VEHICLE",2011
"8877",-71.094188,42.390478,"BURGLARY/BREAKING AND ENTERING",2011
"8878",-71.091356,42.381621,"BURGLARY/BREAKING AND ENTERING",2011
"8879",-71.089613,42.396992,"BURGLARY/BREAKING AND ENTERING",2011
"8880",-71.0934974,42.3812848,"ROBBERY",2011
"8881",-71.122611,42.397993,"MOTOR VEHICLE THEFT",2011
"8882",-71.08271,42.385556,"MOTOR VEHICLE THEFT",2011
"8883",-71.088964,42.387623,"MOTOR VEHICLE THEFT",2011
"8884",-71.079791,42.3864,"MOTOR VEHICLE THEFT",2011
"8885",-71.093859,42.389349,"BURGLARY/BREAKING AND ENTERING",2011
"8886",-71.088271,42.387397,"THEFT FROM MOTOR VEHICLE",2011
"8887",-71.121447,42.401879,"BURGLARY/BREAKING AND ENTERING",2011
"8888",-71.078604,42.387814,"THEFT FROM MOTOR VEHICLE",2011
"8889",-71.112304,42.388348,"THEFT FROM MOTOR VEHICLE",2011
"8890",-71.116755,42.394148,"ROBBERY",2011
"8891",-71.092172,42.383074,"THEFT FROM MOTOR VEHICLE",2011
"8892",-71.107986,42.38419,"BURGLARY/BREAKING AND ENTERING",2011
"8893",-71.078078,42.385883,"ROBBERY",2011
"8894",-71.129574,42.404586,"BURGLARY/BREAKING AND ENTERING",2011
"8895",-73.903134,41.7359715,"ROBBERY",2011
"8896",-71.107329,42.386736,"BURGLARY/BREAKING AND ENTERING",2011
"8897",-71.131154,42.413936,"BURGLARY/BREAKING AND ENTERING",2011
"8898",-71.100526,42.391274,"ROBBERY",2011
"8899",-71.100365,42.381516,"BURGLARY/BREAKING AND ENTERING",2011
"8900",-71.101122,42.377303,"THEFT FROM MOTOR VEHICLE",2011
"8901",-71.1239479,42.3953672,"MOTOR VEHICLE THEFT",2011
"8902",-81.243642,34.7050837,"ROBBERY",2011
"8903",-71.097225,42.380825,"BURGLARY/BREAKING AND ENTERING",2011
"8904",-71.093911,42.389268,"THEFT FROM MOTOR VEHICLE",2011
"8905",-71.094049,42.389053,"THEFT FROM MOTOR VEHICLE",2011
"8906",-71.094565,42.384597,"THEFT FROM MOTOR VEHICLE",2011
"8907",-71.116215,42.402315,"THEFT FROM MOTOR VEHICLE",2011
"8908",-71.119994,42.399888,"MOTOR VEHICLE THEFT",2011
"8909",-71.119209,42.399228,"THEFT FROM MOTOR VEHICLE",2011
"8910",-71.105273,42.38313,"MOTOR VEHICLE THEFT",2011
"8911",-71.129379,42.404127,"THEFT FROM MOTOR VEHICLE",2011
"8912",-71.0870473,42.3774873,"MOTOR VEHICLE THEFT",2011
"8913",-71.100444,42.388933,"BURGLARY/BREAKING AND ENTERING",2011
"8914",-71.118176,42.398491,"THEFT FROM MOTOR VEHICLE",2011
"8915",-71.129445,42.411474,"THEFT FROM MOTOR VEHICLE",2011
"8916",-71.092073,42.387063,"THEFT FROM MOTOR VEHICLE",2011
"8917",-71.113449,42.392069,"BURGLARY/BREAKING AND ENTERING",2011
"8918",-71.103271,42.386864,"THEFT FROM MOTOR VEHICLE",2011
"8919",-71.10242,42.38723,"THEFT FROM MOTOR VEHICLE",2011
"8920",-71.089355,42.385273,"THEFT FROM MOTOR VEHICLE",2011
"8921",-71.106441,42.387371,"THEFT FROM MOTOR VEHICLE",2011
"8922",-71.103867,42.387919,"THEFT FROM MOTOR VEHICLE",2011
"8923",-71.123699,42.394038,"MOTOR VEHICLE THEFT",2011
"8924",-71.09943,42.396916,"BURGLARY/BREAKING AND ENTERING",2011
"8925",-71.101721,42.377345,"THEFT FROM MOTOR VEHICLE",2011
"8926",-71.082624,42.387464,"BURGLARY/BREAKING AND ENTERING",2011
"8927",-71.099192,42.384612,"THEFT FROM MOTOR VEHICLE",2011
"8928",-71.10118,42.382045,"THEFT FROM MOTOR VEHICLE",2011
"8929",-71.104287,42.384213,"THEFT FROM MOTOR VEHICLE",2011
"8930",-71.104676,42.383953,"THEFT FROM MOTOR VEHICLE",2011
"8931",-71.111096,42.387651,"BURGLARY/BREAKING AND ENTERING",2011
"8932",-71.087864,42.387383,"THEFT FROM MOTOR VEHICLE",2011
"8933",-71.098062,42.395211,"THEFT FROM MOTOR VEHICLE",2011
"8934",-71.098137,42.384231,"BURGLARY/BREAKING AND ENTERING",2011
"8935",-71.108819,42.396092,"BURGLARY/BREAKING AND ENTERING",2011
"8936",-71.098735,42.383368,"MOTOR VEHICLE THEFT",2011
"8937",-71.09598,42.379721,"THEFT FROM MOTOR VEHICLE",2011
"8938",-71.116465,42.387331,"THEFT FROM MOTOR VEHICLE",2011
"8939",-71.110878,42.391533,"THEFT FROM MOTOR VEHICLE",2011
"8940",-71.095902,42.397255,"MOTOR VEHICLE THEFT",2011
"8941",-71.088385,42.393104,"MOTOR VEHICLE THEFT",2011
"8942",-71.099621,42.383983,"THEFT FROM MOTOR VEHICLE",2011
"8943",-71.103613,42.392073,"THEFT FROM MOTOR VEHICLE",2011
"8944",-71.120343,42.398871,"BURGLARY/BREAKING AND ENTERING",2011
"8945",-71.116396,42.403345,"BURGLARY/BREAKING AND ENTERING",2011
"8946",-71.086037,42.397859,"BURGLARY/BREAKING AND ENTERING",2011
"8947",-71.130756,42.408026,"BURGLARY/BREAKING AND ENTERING",2011
"8948",-71.102846,42.383724,"THEFT FROM MOTOR VEHICLE",2011
